goodreads_book_id,title,authors,isbn,publication_year,language_code,rating
71870,Darkness, Be My Friend,"John Marsden",043985802X,1996,en-US,4.11
6251012,UR,"Stephen King",,2009,eng,3.65
133488,Tales of the South Pacific,"James A. Michener",449206521,1947,en-US,4.03
5845,A Bend in the River,"V.S. Naipaul",330487140,1979,eng,3.77
25852784,Evicted: Poverty and Profit in the American City,"Matthew Desmond",553447432,2016,eng,4.48
13565676,The Assassin and the Empire,"Sarah J. Maas",,2012,eng,4.42
17835773,Misbehaving,"Abbi Glines",,2013,eng,4.18
21416690,The Invisible Library,"Genevieve Cogman",1447256239,2015,eng,3.73
112322,Saint Maybe,"Anne Tyler",449911608,1991,en-US,3.88
9526,Embroideries,"Marjane Satrapi, Anjali Singh",375714677,2006,eng,3.82
541341,Deep and Dark and Dangerous: A Ghost Story,"Mary Downing Hahn",618665455,2007,,4.22
3130430,Harry, A History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon,"Melissa Anelli, J.K. Rowling",1416554955,2008,en-US,4.09
3700085,Marcelo in the Real World,"Francisco X. Stork",545054745,2008,eng,3.95
228199,The Green Mile, Part 4: The Bad Death of Eduard Delacroix,"Stephen King",451190556,1996,eng,4.52
8343444,Daun Yang Jatuh Tak Pernah Membenci Angin,"Tere Liye",,2010,ind,3.97
623976,Alcatraz Versus the Evil Librarians,"Brandon Sanderson",439925509,2007,eng,3.87
13163846,Darth Vader and Son,"Jeffrey Brown",145210655X,2012,eng,4.14
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,"Daniel C. Dennett",068482471X,1995,en-US,4.03
68452,Pani Jeziora,"Andrzej Sapkowski",8370541291,1999,pol,4.28
244102,Open Season,"C.J. Box",042518546X,2001,en-US,3.91
12926132,Palace of Stone,"Shannon Hale",1599908735,2012,eng,3.95
22725443,Hausfrau,"Jill Alexander Essbaum",812997530,2015,eng,3.24
386142,Legally Blonde,"Amanda Brown",751534552,2001,,3.68
21414439,Truthwitch,"Susan Dennard",,2016,eng,3.93
4813,1421: The Year China Discovered America,"Gavin Menzies",006054094X,2002,eng,3.58
13513205,A Wrinkle in Time: The Graphic Novel,"Hope Larson, Madeleine L'Engle",374386153,2012,eng,3.95
225343,Heartburn,"Nora Ephron",679767959,1983,eng,3.57
13528417,Tigers in Red Weather,"Liza Klaussmann",316211338,2012,eng,3.42
92375,Hornet Flight,"Ken Follett",451210743,2002,en-US,3.83
39801,Den vita lejoninnan,"Henning Mankell, Laurie Thompson",99464691,1993,eng,3.84
28485,Elven Star (The Death Gate Cycle, #2),"Margaret Weis, Tracy Hickman",553290983,1990,en-US,3.98
52872,Flight: A Novel,"Sherman Alexie",802170374,2007,en-US,3.89
12073,Philosophische Untersuchungen,"Ludwig Wittgenstein, G.E.M. Anscombe",631231277,1953,en-US,4.23
9915707,Endure,"Carrie Jones",,2012,eng,4.08
23545800, Kaleidoscope Hearts,"Claire Contreras",,2015,eng,4.06
68524,Enemy of God,"Bernard Cornwell",312187149,1996,en-US,4.38
21518679,Cage (Corps Security, #2),"Harper Sloan",,2013,eng,4.29
18246727,Mud Vein,"Tarryn Fisher",,2014,eng,4.11
579696,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,"Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod",609804618,1998,eng,4.18
294044,Ice Hunt,"James Rollins",60521600,2003,eng,4.04
29484,Strange Candy,"Laurell K. Hamilton",425212017,2006,en-US,3.74
79016,First Among Equals,"Jeffrey Archer",312997124,1983,eng,3.87
53200,Black Holes and Baby Universes and Other Essays,"Stephen Hawking",553374117,1993,eng,4.09
179033,The Chronicles of Thomas Covenant, the Unbeliever,"Stephen R. Donaldson",6473296,1977,eng,3.78
8074967,Archangel's Blade,"Nalini Singh",425243915,2011,,4.26
31795,The Story of Philosophy,"Will Durant",671739166,1926,eng,4.09
110763,The Gnostic Gospels,"Elaine Pagels",679724532,1979,en-US,3.93
242157,How to Talk to a Widower,"Jonathan Tropper",385338902,2007,,3.97
841973,The Gods of Mars,"Edgar Rice Burroughs",345324390,1913,eng,3.86
17570105,The Survivor,"Vince Flynn, Kyle Mills, Armand Schultz",1442364459,2015,eng,4.2
8712343,Kiss of Snow (Psy-Changeling #10),"Nalini Singh",575100133,2011,eng,4.47
18467818,An Untamed State,"Roxane Gay",802122515,2014,eng,4.05
2176735,Breath,"Tim Winton",374116342,2008,,3.8
164723,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR (Text Revision),"American Psychiatric Association",890420254,1952,eng,3.87
104737,A Monstrous Regiment of Women,"Laurie R. King",6514944,1995,eng,4.04
40271,Alvin Journeyman (Tales of Alvin Maker #4),"Orson Scott Card",312850530,1995,en-US,3.72
17262236,Rose Under Fire,"Elizabeth Wein",1423183096,2013,eng,4.13
511240,よつばと! 1,"Kiyohiko Azuma, あずま きよひこ",1413903177,2003,eng,4.34
35476,Black Elk Speaks,"Black Elk, John G. Neihardt",803283857,1932,en-GB,4.13
6326920,The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal,"Ben Mezrich",385529376,2009,en-US,3.5
1050383,The Sleeping Doll,"Jeffery Deaver",034083384X,2007,eng,3.92
252999,Dark Legend,"Christine Feehan",084394952X,2002,eng,4.33
107017,Batman Hush #1,"Jeph Loeb, Jim Lee, Scott Williams",1401200605,2002,eng,4.1
13112023,One Breath Away,"Heather Gudenkauf",778313654,2012,eng,3.98
2967316,The Devil's Punchbowl,"Greg Iles",743292511,2009,eng,4.05
47944,Empress of the World,"Sara Ryan",142500593,2001,en-US,3.73
2637138,Welcome to the Jungle,"Jim Butcher",345507460,2008,eng,4.09
6506307,Blackout,"Connie Willis",553803190,2010,eng,3.83
18191814,A Blaze of Sun (A Shade of Vampire, #5),"Bella Forrest",,2013,eng,4.15
8389671,The Red Garden,"Alice Hoffman",307393879,2011,eng,3.69
42407,Le Roi Babar,"Jean de Brunhoff",1405204664,1933,en-US,4.18
13623777,Ungifted,"Gordon Korman",006174266X,2012,eng,4.0
160194,Noises Off,"Michael Frayn",1400031605,1982,,4.18
372384,The Final Detail,"Harlan Coben",440225450,1999,eng,4.0
3972,Olympos,"Dan Simmons",380817934,2005,en-US,3.93
3872,A History of the World in 6 Glasses,"Tom Standage",802715524,2005,en-US,3.74
23398961,The Sound of Glass,"Karen   White",451470893,2015,eng,3.98
71622,The Widow of the South,"Robert Hicks",446697435,2005,eng,3.75
14060046,Obsession,"Jennifer L. Armentrout",,2013,eng,4.15
10790276,Courageous,"Randy Alcorn, Alex Kendrick, Stephen Kendrick",1414358466,2011,,4.53
6345760,The Magician's Elephant,"Kate DiCamillo, Yoko Tanaka",763644102,2009,eng,3.82
31178,Back When We Were Grownups,"Anne Tyler",345477243,2001,eng,3.51
23289,The Dead,"James Joyce",097496090X,1914,eng,4.09
5607622,قمر على سمرقند,"محمد المنسي قنديل, Mohamed Mansi Qandil",,2004,ara,3.9
16150996,Convicted (Consequences, #3),"Aleatha Romig",,2013,eng,4.38
7831742,The Lost Saint,"Bree Despain",1606840584,2010,eng,4.04
4946005,Relentless,"Dean Koontz",553807145,2009,en-US,3.71
73906,Taliesin. Book I of the Pendragon Cycle,"Stephen R. Lawhead",038070613X,1987,eng,3.98
13063,Basket Case,"Carl Hiaasen",446695645,2002,,3.81
18323154,المرحوم,"حسن كمال",,2013,ara,3.51
92956,The Memory of Earth,"Orson Scott Card",812532597,1992,eng,3.56
6751356,Wench,"Dolen Perkins-Valdez",006170654X,2009,en-US,3.68
3556419,Curse the Dawn,"Karen Chance",451412702,2009,eng,4.16
26661,Praying God's Word: Breaking Free From Spiritual Strongholds,"Beth Moore",805423516,2000,,4.45
5946,In the Skin of a Lion,"Michael Ondaatje",679772669,1987,,3.88
22131009,Where There's Smoke,"Jodi Picoult",,2014,en-US,3.56
5559,Jack: Straight from the Gut,"Jack Welch, John A. Byrne, Mike Barnicle",5559608475,2001,eng,3.79
30125,The Missing Piece Meets the Big O,"Shel Silverstein",60256575,1981,en-US,4.32
44559,Život je jinde,"Milan Kundera, Aaron Asher",60997028,1969,eng,3.95
77477,Blessings,"Anna Quindlen",345468694,2002,,3.56
12900491,Wicked Nights,"Gena Showalter",373776985,2012,eng,4.11
11237412,Six's Legacy,"Pittacus Lore",,2011,eng,4.08
28760,Magic's Promise,"Mercedes Lackey",886774012,1990,eng,4.2
25773504,Most Wanted,"Lisa Scottoline",1250010136,2016,eng,3.56
10799881,Underworld,"Meg Cabot",545415071,2012,eng,3.89
3698601,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,"Mark Bittman",1416575642,2008,,3.97
60471,Coming Home,"Rosamunde Pilcher",340752475,1995,eng,4.27
133767,Glorious Appearing: The End of Days,"Tim LaHaye, Jerry B. Jenkins",842332359,2004,eng,3.96
7824768,ليتها تقرأ,"خالد الباتلي",,2010,ara,3.04
16158527,Silken Prey,"John Sandford",399159312,2013,eng,4.16
13593555,Mad River (Virgil Flowers, #6),"John Sandford",399157700,2012,eng,4.17
251665,Hotel du Lac,"Anita Brookner",679759328,1984,eng,3.56
151926,The Ghost Road,"Pat Barker",452276721,1995,en-US,4.11
682793,The Tragedy of Puddn'head Wilson,"Mark Twain",553211587,1893,eng,3.74
208036,τὰ μετὰ τὰ φυσικά,"Aristotle, Joe Sachs",1888009039,-330,,4.0
15793231,If You Find Me,"Emily Murdoch",1250021529,2013,eng,4.06
13065,Native Tongue,"Carl Hiaasen",044669570X,1991,eng,3.94
128940,The Persian Pickle Club,"Sandra Dallas",312147015,1995,en-US,3.78
6763961,My Soul to Save,"Rachel Vincent",373210043,2009,en-US,3.98
351023,The Worst Witch,"Jill Murphy",141319623,,,3.94
981463,The Relatives Came,"Cynthia Rylant, Stephen Gammell",689717385,1985,eng,4.2
125502,What I Loved,"Siri Hustvedt",340682388,2002,en-GB,4.02
4212386,Maryamah Karpov: Mimpi-mimpi Lintang,"Andrea Hirata",,2008,ind,3.6
11133791,Tilt,"Ellen Hopkins",1416983309,2012,eng,4.2
2747288,Dragonheart (Dragonriders of Pern),"Todd J. McCaffrey",345491149,2008,,4.14
17569860,Conquer Your Love (Surrender Your Love, #2),"J.C. Reed",149033274X,2013,eng,4.01
7980,The Pearls of Lutra,"Brian Jacques",142401447,1996,,3.99
4224060,The Element: A New View of Human Capacity,"Ken Robinson, Lou Aronica",670020478,2009,eng,3.89
24611425,The Secret Chord,"Geraldine Brooks",670025771,2015,eng,3.55
18752959,The Staff of Serapis (Percy Jackson & Kane Chronicles Crossover #2),"Rick Riordan",1484721349,2014,eng,4.31
17443673,A Different Blue,"Amy Harmon",1482658143,2013,eng,4.22
2159007,Downtown Owl,"Chuck Klosterman",1416544186,2008,eng,3.53
797094,The Flood,"William C. Dietz",345459210,2003,en-US,3.69
92846,Antrax,"Terry Brooks",345397673,2001,eng,3.94
676,Sailing Alone Around the Room: New and Selected Poems,"Billy Collins",375755195,2001,eng,4.24
12924253,Once,"Anna Carey",62048546,2012,en-US,3.9
17970255,Into the Deep,"Samantha Young",,2013,eng,4.09
61909,Mirror Dance,"Lois McMaster Bujold",671876465,1994,en-US,4.32
384457,Agnes and the Hitman,"Jennifer Crusie, Bob Mayer",312363044,2007,eng,3.93
6493321,Logicomix: An Epic Search for Truth,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",1596914521,2009,en-US,4.01
7992363,HHhH,"Laurent Binet",2246760011,2009,fre,4.07
22693222,The Residence: Inside the Private World of the White House,"Kate Andersen Brower",62305190,2015,,3.75
17455815,Stone Cold Touch,"Jennifer L. Armentrout",,2014,eng,4.38
16127237,The Life List,"Lori Nelson Spielman",345540875,2013,eng,4.08
11864728,The Rising,"Kelley Armstrong",61797081,2013,eng,4.13
80890,Buddenbrooks: Verfall einer Familie,"Thomas Mann, John E. Woods, T.J. Reed",679417370,1901,eng,4.13
231560,Дядя Ваня,"Anton Chekhov",1406507881,1897,eng,3.84
10844125,The Christmas Wedding,"James Patterson, Richard DiLallo",031609739X,2011,eng,3.32
18392,The Lost Years of Merlin,"T.A. Barron",441010288,1996,eng,3.97
6080889,Storm Glass,"Maria V. Snyder",778325644,2009,eng,3.95
11229,The Sea, the Sea,"Iris Murdoch, Mary Kinzie",014118616X,1978,eng,3.9
13417946,Eden (Providence, #3),"Jamie McGuire",1475145578,2011,,4.17
103815,Among the Enemy (Shadow Children, #6),"Margaret Peterson Haddix",689857977,2005,en-US,4.16
13502970,Incendiary,"Amy A. Bartol",,2012,en-US,4.43
769658,Battlefield Earth: A Saga of the Year 3000,"L. Ron Hubbard",,1982,eng,3.49
129565,Financial Peace Revisited,"Dave Ramsey",670032085,1992,,4.31
43352,I'll Be Seeing You,"Mary Higgins Clark",671888587,1993,eng,3.79
7521400,This Time Together: Laughter and Reflection,"Carol Burnett",307461181,2010,eng,4.05
12349,My Year of Meats,"Ruth Ozeki",140280464,1998,eng,3.93
60925,Fledgling,"Octavia E. Butler",446696161,2005,en-US,3.9
11665750,At Peace,"Kristen Ashley",,2011,en-GB,4.49
401876,The House of God,"Samuel Shem, John Updike",385337388,1978,eng,3.95
18045473,Nefes Nefese,"Ayşe Kulin, John W. Baker",,2002,eng,3.81
22749539,Echo,"Pam Muñoz Ryan",439874025,2015,eng,4.36
428862,Wreck This Journal,"Keri Smith",039953346X,2007,,4.19
70561,Архипелаг ГУЛАГ, 1918-1956,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr.",60007761,1973,eng,4.15
270032,Sieben Jahre in Tibet,"Heinrich Harrer",874778883,1952,,4.05
6080420,Commencement,"J. Courtney Sullivan",307270742,2009,en-US,3.36
592089,The Bar Code Tattoo (Point Thriller),"Suzanne Weyn",439395623,2004,eng,3.55
8158992,MacRieve,"Kresley Cole",1451649916,2013,eng,4.3
8105569,Oogy: The Dog Only a Family Could Love,"Larry Levin",446546313,2009,en-GB,4.04
36064,American Tabloid,"James Ellroy",037572737X,1995,eng,4.21
7124101,The Fallen and Leviathan (The Fallen, #1-2),"Thomas E. Sniegoski",1442408626,2010,eng,3.74
20082,The Renegades of Pern,"Anne McCaffrey",345419391,1989,,3.84
2530,Memorial do Convento,"José Saramago, Giovanni Pontiero",156005204,1982,eng,3.9
153136,The Cake Bible,"Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein",688044026,1988,,4.2
23507745,Serafina and the Black Cloak,"Robert  Beatty",1484709012,2015,eng,3.9
599090,Star Wars: From the Adventures of Luke Skywalker,"Alan Dean Foster, George Lucas",1857239407,1976,eng,4.07
6021523,Summer House,"Nancy Thayer",345498208,2009,eng,3.91
331695,Almost French: Love and a New Life in Paris,"Sarah Turnbull",1592400825,2003,,3.68
71458,Stupeur et tremblements,"Amélie Nothomb",,1999,fre,3.72
43797,Pandora / Vittorio the Vampire (New Tales of the Vampires),"Anne Rice",345476867,1998,,4.03
9266769,Summer and the City,"Candace Bushnell",61728934,2011,en-US,3.63
142545,The Stone Monkey,"Jeffery Deaver",1410400964,2002,eng,3.94
210243,Origin in Death,"J.D. Robb",042520426X,2005,eng,4.34
148769,The First Part Last,"Angela Johnson",689849230,2003,eng,3.96
7783191,The Invisible Gorilla,"Christopher Chabris, Daniel Simons",307459659,2010,eng,3.88
84842,Prior Bad Acts,"Tami Hoag",055358359X,2006,eng,4.07
608906,Firestar's Quest,"Erin Hunter",61131644,2007,eng,4.32
1833852,A Fraction of the Whole,"Steve Toltz",385521723,2008,,4.06
13531024,This is Not My Hat,"Jon Klassen",763655996,2012,eng,4.23
4924862,I Will Teach You To Be Rich,"Ramit Sethi",761147489,2009,eng,4.04
23197346,Radiant Angel,"Nelson DeMille",446580856,2015,eng,3.84
29103028,The Queen's Poisoner,"Jeff Wheeler",,2016,en-GB,4.07
11436,Rejoice,"Karen Kingsbury, Gary Smalley",84386874,2004,eng,4.45
8492907,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100 ,"Michio Kaku",385530803,2011,eng,3.98
13597723,The Naturals,"Jennifer Lynn Barnes",1423168232,2013,eng,4.16
87425,Tintin in Tibet (Tintin, #20),"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1405208198,1960,eng,4.2
39798,Brandvägg,"Henning Mankell, Ebba Segerberg",99459051,1997,eng,3.95
2073686,Tales From the Hood,"Michael Buckley, Peter Ferguson",081099478X,2008,en-US,4.29
844051,Mutiny on the Bounty,"Charles Bernard Nordhoff, James Norman Hall",316611689,1932,en-US,3.97
1015311,ラブひな #1,"Ken Akamatsu",1931514941,1999,eng,3.73
19049,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,"William Arntz, Betsy Chasse, Mark Vicente",075730334X,2005,,4.25
15954540,The Wretched of Muirwood,"Jeff Wheeler",1612187005,2011,eng,3.97
891812,Gentle Rogue,"Johanna Lindsey",380753022,1990,en-US,4.23
22886868,The Shepherd's Crown,"Terry Pratchett",62429973,2015,eng,4.34
54620,Mary Barton,"Elizabeth Gaskell, Shirley Foster",192805622,1848,eng,3.7
115476,Nostromo: a Tale of the Seaboard,"Joseph Conrad",486424529,1904,eng,3.81
13333093,The Plum Tree,"Ellen Marie Wiseman",758278438,2012,eng,4.02
13621,デスノート #7 (Desu Nōto) Zero (零),"Tsugumi Ohba, Takeshi Obata",1421506289,2005,,4.41
4345290,The Crown Conspiracy,"Michael J. Sullivan",980003431,2008,eng,4.15
15767586,Styxx,"Sherrilyn Kenyon",1250029880,2013,eng,4.58
59142,Eugénie Grandet,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",019280474X,1833,eng,3.79
19552,Essentials of Classic Italian Cooking,"Marcella Hazan, Karin Kretschmann",039458404X,1992,,4.26
82991,Grafarþögn,"Arnaldur Indriðason, Bernard Scudder",312340710,2001,eng,3.94
11387392,The Catastrophic History of You and Me,"Jess Rothenberg",803737203,2012,en-US,4.04
7906105,Girl, Stolen,"April Henry",805090053,2010,eng,3.99
1211904,Leven Thumps and the Eyes of the Want (Leven Thumps, #3),"Obert Skye",1590388003,2007,eng,3.97
25624089,Killing Reagan,"Bill O'Reilly, Martin Dugard",,2015,eng,4.08
8046680,The girl who was on fire,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",1935618040,2011,en-US,4.28
394683,A Bargain for Frances,"Russell Hoban, Lillian Hoban",006444001X,1970,eng,4.25
15806231,Calculated in Death,"J.D. Robb",399158820,2013,eng,4.23
22929741,The Argonauts,"Maggie Nelson",1555977073,2015,eng,3.99
502295,Gonzo: The Life of Hunter S. Thompson,"Jann S. Wenner, Corey Seymour",316005274,2007,en-US,4.07
25664459,The Last Painting of Sara de Vos,"Dominic Smith",374106681,2016,eng,3.83
29925715,The Sister,"Louise Jensen",,2016,eng,3.77
10421530,Kiss of Frost,"Jennifer Estep",758266944,2011,,4.05
920780,Duck On A Bike,"David Shannon",439050235,2002,eng,4.06
10518423,The Collaborator,"Margaret Leroy",1401341705,2011,en-US,3.88
17667561,The Shadow Throne,"Jennifer A. Nielsen",,2014,eng,4.23
432,City of Glass,"Paul Auster",140097317,1985,eng,3.81
87264,Memórias Póstumas de Brás Cubas,"Machado de Assis",850515025,1880,por,4.23
7264206,This Body of Death,"Elizabeth  George",61160881,2010,en-US,4.01
773514,Emily Climbs,"L.M. Montgomery",553262149,1925,eng,4.14
2152871,Kushiel's Mercy,"Jacqueline Carey",446500046,2001,en-US,4.3
39933,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,"Thomas C. Foster",006000942X,2003,en-US,3.63
12040447,Shadows in Flight,"Orson Scott Card",765332000,2011,en-GB,3.76
20705702,Burn For Me,"Ilona Andrews",62289241,2014,eng,4.34
1689469,Chasing Darkness,"Robert Crais",743281640,2008,en-US,4.18
301023,ttyl (Internet Girls, #1),"Lauren Myracle",810987880,2004,en-US,3.46
34548,If Chins Could Kill: Confessions of a B Movie Actor,"Bruce Campbell",312291450,2001,,3.99
1898916,ヴァンパイア騎士 4,"Matsuri Hino, Tomo Kimura",1421515636,2006,eng,4.31
1821187,Train Dreams,"Denis Johnson, Bettina Abarbanell",3499237709,2002,ger,3.89
16248196,Die Kunst des klaren Denkens,"Rolf Dobelli",62219685,2011,,3.79
1296415,Mouse Paint,"Ellen Stoll Walsh",152002650,1989,eng,4.15
13601550,Accidentally on Purpose (Accidentally on Purpose, #1),"L.D. Davis",,2012,eng,3.94
901680,Edvard Munch,"Ulrich Bischoff",3822859710,1990,,4.07
48697,Art in Theory, 1900-2000: An Anthology of Changing Ideas,"Charles Harrison, Paul Wood",631227083,2002,en-US,3.94
9677870,Un livre,"Hervé Tullet, Christopher Franceschelli",811879542,2010,en-US,4.44
828483,The Killing (Cherub #4),"Robert Muchamore",340894334,2005,eng,4.12
43929,Darkest Fear,"Harlan Coben",752849190,1999,eng,4.03
724371,The Lady of Shalott,"Alfred Tennyson, Charles Keeping",192723715,1833,en-US,4.17
95661,Revenge of the Wannabes (The Clique, #3),"Lisi Harrison",689875460,2005,,3.76
80449,Zur Genealogie der Moral,"Friedrich Nietzsche, Douglas Smith",019283617X,1887,,4.1
133017,John Constantine, Hellblazer: Volume 1: Original Sins,"Jamie Delano, John Ridgway, Alfredo Alcalá",1563890526,1988,eng,4.1
10604115,Happy Accidents: A Memoir,"Jane Lynch, Lisa Dickey",1401341764,2011,,3.69
25451852,Dawn of Wonder,"Jonathan Renshaw",,2015,eng,4.36
13007638,Celebrity in Death,"J.D. Robb",749955910,2012,eng,4.28
21394850,أقوم قيلا,"سلطان موسى الموسى",,2014,ara,3.99
62032,Die 13½ Leben des Käpt'n Blaubär ,"Walter Moers, John Brownjohn",1585678449,1999,eng,4.2
530793,The Wives of Henry VIII,"Antonia Fraser",140132937,1992,,4.15
10659536,Every Thing On It,"Shel Silverstein",61998168,2011,,4.39
489972,The Snowman,"Raymond Briggs",394839730,1978,eng,4.28
18655937,Nash (Marked Men, #4),"Jay Crownover",62333046,2014,,4.21
13363270,Just One Drop,"Quinn Loftis",,2012,en-GB,4.48
61665,Billions and Billions: Thoughts on Life and Death at the Brink of the Millennium,"Carl Sagan, Ann Druyan",345379187,1997,,4.26
6433836,Rough Country,"John Sandford",399155988,2009,en-US,4.15
46917,Rabbit Redux,"John Updike",449911934,1971,eng,3.79
78408,Lemony Snicket: The Unauthorized Autobiography,"Lemony Snicket",60562250,2002,,3.72
194618,Ross Poldark,"Winston Graham",330344951,1945,eng,4.11
25663888,Orphan X,"Gregg Hurwitz",1250067847,2016,eng,4.08
11757975,The Look of Love,"Bella Andre",,2011,eng,3.87
7940591,Blockade Billy,"Stephen King",1587672286,2010,eng,3.4
31271,The Matlock Paper,"Robert Ludlum",752858637,1973,eng,3.86
736376,Breakfast with Buddha,"Roland Merullo",1565125525,2007,en-US,3.82
29022,De vita Caesarum ,"Suetonius, Michael Grant, Robert Graves",140449213,119,eng,4.05
18039755,حوجن,"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",1627761314,2013,ara,3.75
360562,Sharpe's Rifles,"Bernard Cornwell",140294295,1988,eng,4.21
192214,Vector Prime (Star Wars: The New Jedi Order, #1),"R.A. Salvatore",345479335,1999,eng,3.79
24767,Touching Darkness (Midnighters, #2),"Scott Westerfeld",60519568,2005,en-US,3.89
3545387,Revenge of the Spellmans,"Lisa Lutz",1416593381,2009,en-US,4.14
15811520,Detroit: An American Autopsy,"Charlie LeDuff",1594205345,2013,eng,3.95
93575,Gaudy Night,"Dorothy L. Sayers",61043494,1935,eng,4.26
17158532,Kings Rising,"C.S. Pacat",174348495X,2016,eng,4.5
18129852,Rival,"Penelope Douglas, Abby Craden, Nelson Hobbs",,2014,eng,4.16
287861,Mortal Engines,"Philip Reeve",60082097,2001,eng,3.98
10399742,Private London,"James Patterson, Mark Pearson",1846058317,2011,eng,3.75
6659254,Blood Cross,"Faith Hunter",451463072,2010,eng,4.13
204479,Spying in High Heels,"Gemma Halliday",,2006,eng,3.67
776159,The Lady in the Lake,"Raymond Chandler",394758250,1943,eng,4.07
232958,I Love You Through And Through,"Bernadette Rossetti-Shustak, Caroline Jayne Church",439673631,2005,,4.39
22571612,Crash & Burn (Tessa Leoni, #3),"Lisa Gardner",525954562,2015,eng,4.0
616318,Justice, Volume 1,"Jim Krueger, Alex Ross, Doug Braithwaite",1401211038,2006,eng,4.14
10084,River of Blue Fire,"Tad Williams",886778441,1998,eng,4.0
295169,The Wind Singer,"William Nicholson, Peter Sís",786814179,2000,eng,3.84
93436,The End of Mr. Y.,"Scarlett Thomas",156031612,2006,en-US,3.79
587638,Gentlemen of the Road,"Michael Chabon, Gary Gianni",345501748,2007,eng,3.42
9476510,Those Guys Have All the Fun: Inside the World of ESPN,"James Andrew Miller, Tom Shales",316043001,2011,en-US,3.69
129984,Big Fish: A Novel of Mythic Proportions,"Daniel Wallace",743484258,1998,en-GB,3.64
17936925,Breakable,"Tammara Webber",425266869,2014,eng,4.06
15818333,The Death of Bees,"Lisa O'Donnell",62209841,2012,eng,3.81
531421,Bella Tuscany,"Frances Mayes",076790284X,1999,,3.74
9526658,Black Dawn,"Rachel Caine",451236718,2012,eng,4.26
9670094,Through My Eyes,"Tim Tebow, Nathan Whitaker",62007289,2011,en-US,3.92
60932,Parable of the Talents,"Octavia E. Butler",446610380,1998,eng,4.21
16164271,Locke & Key, Vol. 6: Alpha & Omega,"Joe Hill, Gabriel Rodríguez",1613778538,2014,eng,4.5
56674,Empire of the Sun,"J.G. Ballard",,1984,,3.98
1034605,The Country Mouse and the City Mouse, The Dog and His Bone, The Fox and the Crow (A Little Golden Book),"Patricia M. Scarry, Richard Scarry",307020754,1961,,4.28
28239,Dark Star Safari ,"Paul Theroux",618446877,2002,en-US,3.96
653711,Crystal Singer,"Anne McCaffrey",345327861,1982,en-US,4.07
13546173,The Assassin and the Underworld,"Sarah J. Maas",,2012,eng,4.37
2865944,If You Give a Cat a Cupcake,"Laura Joffe Numeroff, Felicia Bond",60283246,2008,,4.2
11099729,Star Wars: Darth Plagueis,"James Luceno",034551128X,2012,eng,4.07
26072609,The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss,"Anderson Cooper, Gloria Vanderbilt",006245496X,2016,eng,3.79
23208397,Underground Airlines,"Ben H. Winters",316261246,2016,eng,3.88
644655,Raven Black,"Ann Cleeves",312359667,2006,en-US,3.85
12019355,Infamous,"Sherrilyn Kenyon",1250002826,2012,,4.36
792938,Having Our Say: The Delany Sisters' First 100 Years,"Sarah L. Delany, A. Elizabeth Delany, Amy Hill Hearth",440220424,1993,en-US,4.14
1862313,Lush Life,"Richard Price",374299250,2008,eng,3.69
152662,What's Eating Gilbert Grape,"Peter Hedges",671038540,1991,eng,4.1
15723286,Curtsies & Conspiracies,"Gail Carriger",,2013,eng,4.11
22551743,The Truth According to Us,"Annie Barrows",385342942,2015,eng,3.75
11432,Reunion,"Karen Kingsbury, Gary Smalley",842386882,2004,en-US,4.49
16256,More Tales of the City,"Armistead Maupin",055299877X,1980,en-GB,4.18
110871,Thérèse Raquin,"Émile Zola, Robin Buss",140449442,1867,eng,3.71
10209997,The Night Strangers,"Chris Bohjalian",307394999,2011,eng,3.16
17557143,The Billionaire's Obsession ~ Simon,"J.S. Scott",,2013,eng,4.0
28965131,Behind Her Eyes,"Sarah Pinborough",125011117X,2017,eng,3.77
129798,The King in Yellow,"Robert W. Chambers, E.F. Bleiler",486437507,1895,eng,3.57
